global_step,episode,episode_return,episode_length,epsilon,loss,mean_q,makespan,avg_waiting_time,missed_deadlines,weighted_tardiness
8600,171,-2.91631,50,0.9728,,,81.827,5.255,0.36,333.04
8650,172,-4.36249,50,0.9726,,,72.22,8.248,0.54,495.98
8700,173,-0.7474,50,0.9725,,,73.331,2.1743,0.2,93.26
8750,174,-1.46699,50,0.9723,,,69.689,4.4318,0.26,150.86
8800,175,-1.82916,50,0.9721,,,62.002,5.0067,0.4,187.71
8850,176,-2.00636,50,0.972,,,69.753,5.6438,0.44,198.99
8900,177,-2.60938,50,0.9718,,,66.527,5.9717,0.5,275.62
8950,178,-0.4376,50,0.9717,,,64.834,2.3454,0.2,48.07
9000,179,-0.97062,50,0.9715,,,69.957,3.1065,0.28,97.43
9050,180,-5.51992,50,0.9713,,,74.818,11.4944,0.58,573.94
9100,181,-0.98543,50,0.9712,,,81.538,3.6271,0.22,85.28
9150,182,-3.26202,50,0.971,,,69.385,7.4591,0.52,341.26
9200,183,-2.8608,50,0.9709,,,72.392,6.8882,0.48,293.97
9250,184,-1.19826,50,0.9707,,,60.748,3.6522,0.34,120.29
9300,185,-2.67142,50,0.9706,,,68.75,6.2953,0.44,281.62
9350,186,-0.63553,50,0.9704,,,72.016,2.3841,0.18,70.86
9400,187,-5.23784,50,0.9702,,,75.74,11.2272,0.58,539.6
9450,188,-0.871,50,0.9701,,,72.407,3.333,0.26,72.22
9500,189,-2.28562,50,0.9699,,,68.805,6.3931,0.58,214.87
9550,190,-0.31495,50,0.9698,,,70.825,2.101,0.26,32.17
9600,191,-2.06461,50,0.9696,,,64.798,5.0984,0.44,225.03
9650,192,-2.34915,50,0.9694,,,69.0,5.8838,0.44,245.22
9700,193,-4.32501,50,0.9693,,,71.25,8.7486,0.62,475.16
9750,194,-0.29165,50,0.9691,,,72.539,1.4368,0.14,38.99
9800,195,-3.69566,50,0.969,,,65.0,6.763,0.44,424.28
9850,196,-2.19439,50,0.9688,,,61.529,5.0379,0.46,242.76
9900,197,-0.84079,50,0.9687,,,71.704,2.7633,0.26,100.44
9950,198,-1.94043,50,0.9685,,,67.985,5.7474,0.42,182.59
10000,199,-3.00725,50,0.9683,,,70.0,5.8948,0.48,347.62
10050,200,-5.63157,50,0.9682,0.012221,,66.028,9.3359,0.62,650.99
10100,201,-4.33815,50,0.968,0.008691,,63.0,9.97,0.66,439.06
10150,202,-0.2338,50,0.9679,0.007907,,62.902,1.3396,0.2,38.29
10200,203,-0.6896,50,0.9677,0.007894,,62.39,2.0212,0.24,90.55
10250,204,-2.93925,50,0.9675,0.008273,,68.583,7.4031,0.58,292.67
10300,205,-3.27487,50,0.9674,0.00898,,67.341,7.7331,0.56,332.37
10350,206,-1.0532,50,0.9672,0.007691,,67.804,3.8515,0.34,97.3
10400,207,-5.36416,50,0.9671,0.007249,,77.999,9.9033,0.52,596.11
10450,208,-3.21649,50,0.9669,0.005585,,68.819,7.1318,0.56,346.03
10500,209,-0.96129,50,0.9667,0.00678,,76.44,3.6307,0.26,85.17
10550,210,-0.85942,50,0.9666,0.005179,,73.727,2.9077,0.24,85.76
10600,211,-1.42543,50,0.9664,0.006094,,69.189,4.8429,0.42,128.67
10650,212,-3.7194,50,0.9663,0.004807,,66.269,8.13,0.46,391.54
10700,213,-2.12086,50,0.9661,0.004935,,70.783,5.4231,0.4,217.23
10750,214,-3.7009,50,0.966,0.004909,,65.719,6.991,0.52,417.44
10800,215,-3.04681,50,0.9658,0.00588,,76.25,7.3282,0.42,307.2
10850,216,-2.26824,50,0.9656,0.0059,,67.545,5.8585,0.42,232.82
10900,217,-0.65578,50,0.9655,0.006178,,78.057,2.3003,0.18,66.92
10950,218,-1.12469,50,0.9653,0.006179,,64.863,3.7831,0.38,112.25
11000,219,-5.14744,50,0.9652,0.005094,,70.0,10.9164,0.58,539.5
11050,220,-2.84827,50,0.965,0.007649,,67.834,6.5603,0.54,301.04
11100,221,-5.65318,50,0.9648,0.005074,,64.532,10.6629,0.64,624.43
11150,222,-0.54537,50,0.9647,0.006359,,68.552,2.4851,0.28,57.91
11200,223,-0.71836,50,0.9645,0.005379,,62.502,2.6471,0.28,84.06
11250,224,-2.60375,50,0.9644,0.003772,,64.882,7.4628,0.6,233.32
11300,225,-0.06011,50,0.9642,0.004388,,73.708,1.0799,0.08,13.96
11350,226,-2.42601,50,0.9641,0.005663,,70.41,6.5378,0.46,232.05
11400,227,-3.79006,50,0.9639,0.003985,,67.732,8.4668,0.54,399.15
11450,228,-3.64693,50,0.9637,0.003661,,71.707,7.8088,0.54,391.85
11500,229,-3.42684,50,0.9636,0.004414,,66.009,6.065,0.52,402.0
11550,230,-2.1827,50,0.9634,0.003048,,72.534,5.6025,0.42,222.32
11600,231,-0.75,50,0.9633,0.005017,,65.747,2.3171,0.32,90.65
11650,232,-4.90239,50,0.9631,0.004006,,69.238,10.5488,0.6,506.49
11700,233,-5.11238,50,0.9629,0.005109,,77.132,11.0733,0.64,525.82
11750,234,-1.95085,50,0.9628,0.003615,,64.605,5.4529,0.4,193.02
11800,235,-1.12978,50,0.9626,0.004036,,63.945,3.7748,0.34,117.95
11850,236,-6.05006,50,0.9625,0.004307,,76.456,10.8015,0.62,672.78
11900,237,-3.46316,50,0.9623,0.003469,,75.626,7.8794,0.5,357.92
11950,238,-3.70333,50,0.9622,0.004519,,66.597,6.9615,0.54,421.27
12000,239,-2.28872,50,0.962,0.005537,,66.188,6.3714,0.52,218.6
12050,240,-1.94959,50,0.9618,0.004663,,70.187,5.6607,0.4,187.54
12100,241,0.00862,50,0.9617,0.004303,,73.355,0.9836,0.12,5.54
12150,242,-5.3465,50,0.9615,0.004435,,69.668,10.2204,0.64,581.58
12200,243,-2.48266,50,0.9614,0.004611,,73.815,6.1698,0.48,251.43
12250,244,-4.24541,50,0.9612,0.004745,,65.0,8.4125,0.52,460.27
12300,245,-5.84611,50,0.961,0.003231,,71.918,12.1644,0.6,612.23
12350,246,-3.83299,50,0.9609,0.004644,,70.721,8.887,0.46,387.54
12400,247,-1.82492,50,0.9607,0.004257,,66.889,4.8732,0.4,185.43
12450,248,-1.92175,50,0.9606,0.004101,,61.192,4.0365,0.38,226.09
12500,249,-3.44142,50,0.9604,0.003763,,64.721,7.0391,0.56,376.58
12550,250,-8.36246,50,0.9603,0.00447,,75.433,12.9525,0.66,977.26
12600,251,-4.91439,50,0.9601,0.003238,,66.0,8.6835,0.6,564.75
12650,252,-4.75549,50,0.9599,0.004226,,72.5,9.4567,0.54,521.26
12700,253,-2.53398,50,0.9598,0.003238,,68.13,6.5671,0.54,252.29
12750,254,-2.10894,50,0.9596,0.003693,,68.896,5.4611,0.4,214.35
12800,255,-1.66715,50,0.9595,0.004244,,71.022,4.582,0.38,165.69
12850,256,-3.8633,50,0.9593,0.004287,,65.432,6.5211,0.42,458.96
12900,257,-3.36773,50,0.9591,0.004059,,80.25,6.7083,0.42,360.69
12950,258,-2.54426,50,0.959,0.002739,,73.382,7.0531,0.46,232.22
13000,259,-4.44015,50,0.9588,0.003044,,67.211,8.3005,0.6,501.0
13050,260,-1.91316,50,0.9587,0.004799,,66.913,3.8297,0.34,231.82
13100,261,-0.04361,50,0.9585,0.004419,,65.661,1.1316,0.1,16.48
13150,262,-1.11566,50,0.9584,0.004199,,62.125,2.8963,0.32,141.4
13200,263,-4.72333,50,0.9582,0.003614,,62.949,10.9107,0.66,473.07
13250,264,-0.5104,50,0.958,0.003682,,71.196,2.3341,0.24,51.6
13300,265,-4.01492,50,0.9579,0.003222,,74.265,7.1211,0.46,465.89
13350,266,-1.25004,50,0.9577,0.004508,,68.192,3.4996,0.34,135.45
13400,267,-1.15245,50,0.9576,0.003206,,67.052,3.3559,0.36,116.9
13450,268,-4.57057,50,0.9574,0.004095,,72.477,10.4606,0.64,459.98
13500,269,-2.30999,50,0.9573,0.002976,,68.951,5.5053,0.34,246.74
13550,270,-1.71451,50,0.9571,0.00369,,67.312,5.3942,0.4,158.27
13600,271,-1.83476,50,0.9569,0.004588,,66.518,4.9937,0.42,184.86
13650,272,-0.4972,50,0.9568,0.003293,,69.271,2.2667,0.22,52.36
13700,273,-0.33743,50,0.9566,0.004504,,73.895,1.7648,0.2,41.25
13750,274,-2.04503,50,0.9565,0.003879,,65.668,5.3704,0.44,210.14
13800,275,-4.82267,50,0.9563,0.003403,,69.475,8.8834,0.58,540.05
13850,276,-1.75128,50,0.9561,0.004848,,63.333,5.117,0.44,169.45
13900,277,-6.45903,50,0.956,0.002404,,69.532,11.4644,0.78,723.43
13950,278,-3.00779,50,0.9558,0.00392,,73.56,5.8502,0.38,345.57
14000,279,-3.35973,50,0.9557,0.003723,,69.693,7.6586,0.48,351.17
14050,280,-2.47505,50,0.9555,0.005353,,65.816,6.2362,0.52,249.61
14100,281,-3.32002,50,0.9554,0.003624,,69.965,8.0432,0.54,336.28
14150,282,-0.36196,50,0.9552,0.004192,,66.671,2.1566,0.16,34.72
14200,283,-5.21798,50,0.955,0.003804,,70.565,10.2381,0.58,561.14
14250,284,-4.21603,50,0.9549,0.003134,,65.757,8.2743,0.62,469.71
14300,285,-2.17272,50,0.9547,0.004933,,65.564,5.2339,0.52,232.82
14350,286,-7.14397,50,0.9546,0.003392,,74.322,12.5749,0.68,801.78
14400,287,-3.29218,50,0.9544,0.003713,,76.733,7.3695,0.46,348.82
14450,288,-4.66898,50,0.9542,0.003754,,70.744,8.1723,0.6,536.89
14500,289,-5.71109,50,0.9541,0.003553,,78.75,12.2013,0.62,587.91
14550,290,-4.17554,50,0.9539,0.004112,,74.078,6.8562,0.42,504.66
14600,291,-6.25376,50,0.9538,0.003935,,70.77,11.2273,0.62,701.78
14650,292,-2.76255,50,0.9536,0.004641,,72.964,6.6336,0.5,276.35
